phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
8545304,https://ve63p7eo6.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545304,2024-04-21T15:00:25+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545302,https://pdi5dnw2.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545302,2024-04-21T15:00:23+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545303,https://t3qv0vb1.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545303,2024-04-21T15:00:23+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545301,https://gateway-ssl-f9d5c16a7f42203f8c195432354a32b.pages.dev/RWqKo8POU6.svg,http://www.phishtank.com/phish_detail.php?phish_id=8545301,2024-04-21T14:59:46+00:00,yes,2024-04-21T15:03:51+00:00,yes,Apple
8545298,https://jojz0h.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545298,2024-04-21T14:50:33+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545296,https://j2p87v.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545296,2024-04-21T14:50:32+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545297,https://yudyw94.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545297,2024-04-21T14:50:32+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545294,https://nzna3p.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545294,2024-04-21T14:50:31+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545295,https://y33bjwf.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545295,2024-04-21T14:50:31+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545292,https://zede4n.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545292,2024-04-21T14:50:30+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545293,https://nx6j23ww5.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545293,2024-04-21T14:50:30+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545290,https://hqxm97sg0.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545290,2024-04-21T14:50:29+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545291,https://y76q7m2.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545291,2024-04-21T14:50:29+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545288,https://i6ezcvp.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545288,2024-04-21T14:50:28+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545289,https://i14gzq90h.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545289,2024-04-21T14:50:28+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545285,https://nt4l8ojd8.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545285,2024-04-21T14:50:27+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545286,https://okkor9.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545286,2024-04-21T14:50:27+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545287,https://hqfslj.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545287,2024-04-21T14:50:27+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545282,https://nzs4kcoil.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545282,2024-04-21T14:50:26+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545283,https://hx5i4ae0.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545283,2024-04-21T14:50:26+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545284,https://k3o04r42d.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545284,2024-04-21T14:50:26+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545280,https://zc6lsab.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545280,2024-04-21T14:50:25+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545281,https://j0yv1js5c.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545281,2024-04-21T14:50:25+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545278,https://nnedgl.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545278,2024-04-21T14:50:24+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545279,https://y2bbg8l2b.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545279,2024-04-21T14:50:24+00:00,yes,2024-04-21T15:03:51+00:00,yes,Other
8545276,https://ku40pz.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545276,2024-04-21T14:50:23+00:00,yes,2024-04-21T14:52:48+00:00,yes,Other
8545277,https://y1bsp3liw.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545277,2024-04-21T14:50:23+00:00,yes,2024-04-21T14:52:48+00:00,yes,Other
8545274,https://iiy897.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545274,2024-04-21T14:50:22+00:00,yes,2024-04-21T14:52:48+00:00,yes,Other
8545275,https://xw9i6lmif.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545275,2024-04-21T14:50:22+00:00,yes,2024-04-21T14:52:48+00:00,yes,Other
8545271,https://zvqzscgud.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545271,2024-04-21T14:40:25+00:00,yes,2024-04-21T14:52:48+00:00,yes,Other
8545270,https://zkq7fyqej.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545270,2024-04-21T14:40:23+00:00,yes,2024-04-21T14:52:48+00:00,yes,Other
8545269,https://agreement-text.com/adsmaneger-setting/homes.html,http://www.phishtank.com/phish_detail.php?phish_id=8545269,2024-04-21T14:25:52+00:00,yes,2024-04-21T14:33:17+00:00,yes,Facebook
8545268,https://emirates.sahdk.top/ae/?oFi=Zk7D40Tebl,http://www.phishtank.com/phish_detail.php?phish_id=8545268,2024-04-21T14:25:34+00:00,yes,2024-04-21T14:33:17+00:00,yes,Other
8545267,https://agreement-text.com/update,http://www.phishtank.com/phish_detail.php?phish_id=8545267,2024-04-21T14:25:20+00:00,yes,2024-04-21T14:33:17+00:00,yes,Facebook
8545266,https://rb.gy/xg7rdn?oFi=Zk7D40Tebl,http://www.phishtank.com/phish_detail.php?phish_id=8545266,2024-04-21T14:25:03+00:00,yes,2024-04-21T14:52:48+00:00,yes,Other
8545264,https://mobileedfrentcekpoin.github.io/acescontrolsbill/bill/uploud/,http://www.phishtank.com/phish_detail.php?phish_id=8545264,2024-04-21T14:24:21+00:00,yes,2024-04-21T14:33:17+00:00,yes,Facebook
8545263,https://082nvw.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545263,2024-04-21T14:20:25+00:00,yes,2024-04-21T14:23:10+00:00,yes,Other
8545261,https://29uc4wo.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545261,2024-04-21T14:20:24+00:00,yes,2024-04-21T14:23:10+00:00,yes,Other
8545262,https://1lthf2ljy.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8545262,2024-04-21T14:20:24+00:00,yes,2024-04-21T14:23:10+00:00,yes,Other
8545260,https://community-america.icu/numark,http://www.phishtank.com/phish_detail.php?phish_id=8545260,2024-04-21T14:18:51+00:00,yes,2024-04-21T14:23:10+00:00,yes,Other
8545259,https://community-america.icu/BankatFirst,http://www.phishtank.com/phish_detail.php?phish_id=8545259,2024-04-21T14:16:41+00:00,yes,2024-04-21T14:23:10+00:00,yes,Other
